delay_count,max_delay,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,LIMIT_BAL,avg_pay_amt,avg_payment_ratio,credit_utilization,PAY_AMT1,PAY_AMT2,PAY_AMT3,default payment next month
0,0,0,0,0,0,0,0,0.2601519073659747,0.2761958010460795,-0.7335222999882439,1.364399107173061,0.2407453670498593,0.1952576106179209,0.3268269037156538,0
6,6,2,3,4,4,5,6,0.33853135092390196,1.0266405354925838,-0.6703318729861174,0.7655176347686081,0.5777238059791261,0.5211252498621483,0.6822562918545482,1
2,3,3,2,0,0,0,0,-0.9155397460029336,-0.6519743457649754,-0.7174199236126478,-0.3020815002964065,-0.5333083158273113,-0.3373474211201219,-0.4241981130110271,0
5,2,2,2,2,2,2,0,-1.072298633118788,-0.5331812382379633,-0.7118880863513879,1.521388622554124,-0.16218668705058567,-0.492062027289488,-0.2463788193570776,0
2,2,2,-1,-1,-1,-1,2,-0.9155397460029336,-0.6836525077721787,1.0995438146592948,-1.0318919200716203,-0.49195476290647616,-0.416638656781922,-0.45390439500968693,0
0,0,-1,-1,-1,-1,0,-1,0.9655668993873198,-0.6908620205048525,0.45427531291161033,-1.0583116816097533,-0.4913185544000018,-0.4537701622625699,-0.39365503433634874,0
1,2,0,0,2,0,0,0,0.6520491251556109,0.3325064648899184,-0.7225202600839865,0.689322560496824,1.3746809950893746,-0.492062027289488,0.0955572223810171,0
0,0,0,0,0,0,0,0,-0.8371603024450064,-0.48266003158854426,-0.68828572999076,0.13081009326034274,-0.2152040625901179,-0.3470170840057073,-0.31959852850870385,0
0,0,0,0,0,0,0,0,-0.4452630846553703,-0.17953279169203057,-0.7305684469896364,1.2748434348851836,0.049882815107543256,-0.11494517475165814,-0.16269915175521898,0
0,-2,-2,-2,-2,-2,-2,-2,1.5926024478507375,0.9358662160857358,1.1972147003592173,-0.9829728961899983,1.0978242600219372,0.3012371158439367,1.1356954906721193,0
2,2,-1,2,2,0,0,0,-0.5236425282132975,0.7709759210861727,0.41663238167263494,0.41506257546489267,-0.19760229391099318,-0.492062027289488,-0.3373804578740988,0
1,2,0,0,0,0,0,2,-0.6020219717712247,-0.0825320749251461,-0.7103502850408606,1.442740140874661,-0.16218668705058567,-0.15362382629399965,-0.09450022265970423,0
0,0,0,0,0,0,0,0,-0.9155397460029336,-0.5701846085136187,-0.729655507563891,0.5707274128525536,-0.37319584169792397,-0.3526254884793468,-0.3737811132809073,0
0,0,0,0,0,0,0,0,0.8088080122714653,-0.23688118842920886,-0.6371544896945406,-0.7458754968788794,-0.0031345604319889743,-0.2986687695777804,-0.16269915175521898,0
0,-1,-1,-1,-1,-1,-1,-1,1.043946342945247,-0.4322480599805295,1.954529508682038,-1.0455617122110294,-0.18466605427934732,-0.492062027289488,-0.02253570852210584,0
0,0,-1,0,0,0,0,0,-0.9155397460029336,0.09489294107554302,0.32873758359953953,-0.5510860830397617,1.0572129503586556,-0.3953653984336342,-0.46091256717134255,0
1,1,1,-2,-2,-2,-2,-2,-0.9155397460029336,-0.7557476350989171,-0.7858225133871714,-1.0642948615206922,-0.5333083158273113,-0.492062027289488,-0.4764979052621887,1
1,1,1,-2,-1,-1,-2,-2,1.5142230042928102,-0.7536448605518872,0.3926573476099254,-1.06419282045555,-0.5333083158273113,-0.4846163868675873,-0.4764979052621887,0
6,3,1,2,2,2,2,3,-0.28850419753951584,-0.3597706100088766,-0.7347446564837762,0.4424367783146532,-0.2152040625901179,-0.20197214072192657,-0.16269915175521898,1
0,0,-2,-1,0,0,0,0,-0.6804014153291519,-0.5917858379512893,1.3165147409627889,-0.9711220925943318,-0.47986680128346276,-0.44371371286156114,-0.3718983207598655,0
3,2,1,2,0,0,0,2,-0.9155397460029336,-0.5782406928171748,-0.7368737287999856,1.0394441666052674,-0.5333083158273113,-0.3470170840057073,-0.3718983207598655,0
0,0,0,0,0,0,0,0,-1.1506780766767153,-0.5669621747921963,-0.6686986402712567,0.9373691755388753,-0.40479419751948514,-0.3759293760336076,-0.4241981130110271,0
1,2,0,0,2,0,0,0,-0.6804014153291519,-0.5154305440097889,-0.7399869058703941,0.865229456262478,0.0816932404312626,-0.3953653984336342,-0.41373815456079477,0
1,2,-1,-1,2,0,0,-1,0.5736696815976836,1.5434042076152623,0.7120370546441198,-0.8292141133785491,1.0572129503586556,-0.492062027289488,-0.26729873625754225,0
0,0,0,-1,0,0,0,0,-0.6804014153291519,0.036206415081163866,-0.46152317704326357,-0.2921070523829789,0.7921260726609944,0.13646606027356178,-0.16269915175521898,0
0,0,0,0,0,0,0,0,2.6115352141037915,5.226568940496833,-0.16054324309882334,-0.5116100259151766,6.520354481709254,2.4433575348876664,2.6614896298075084,0
0,0,0,0,0,0,0,0,-0.8371603024450064,-0.45980259917472605,-0.7089567403421788,0.7044054488925886,-0.2682214381296501,-0.3373474211201219,-0.16269915175521898,1
0,0,0,0,0,0,0,-1,-1.1506780766767153,-0.6095638409398145,-0.4474641630184894,0.14995670725782193,-0.4060666145324339,-0.3380242975221129,-0.41363355497629245,0
3,2,1,2,0,0,2,0,-0.5236425282132975,-0.6028185771331083,-0.6993896323852324,-0.6237112269414078,-0.5333083158273113,-0.3373474211201219,-0.31959852850870385,1
1,1,1,-1,-1,-1,-1,-1,1.5142230042928102,4.686560597738599,2.472799524119601,-0.8475622895756503,5.5198975190232415,0.019946622502257944,6.683762052259847,0
6,2,2,2,2,2,2,2,0.2601519073659747,0.2269307973728082,-0.7426666931109808,1.7566073256461536,0.3376611295361242,0.1848143747014887,0.23477926935360935,1
1,1,1,-1,0,0,0,0,-0.28850419753951584,-0.2806571312719216,0.7492872072118105,-0.8523927770114735,0.038855200995320555,-0.008578883010218932,-0.11039935950405737,0
6,5,1,5,4,4,3,2,-1.1506780766767153,-0.7076842168810915,-0.7657857655509939,1.9363167473860112,-0.5333083158273113,-0.3953653984336342,-0.4764979052621887,0
0,0,0,0,0,0,0,0,1.1223257865031742,0.34804514952965854,-0.6246421876211564,-0.5199059927321055,0.5291598899849146,0.09111534134016636,0.5754601160776761,0
2,2,2,0,0,0,2,0,-0.8371603024450064,-0.5713588852087134,-0.710529521252265,-0.030489001325883083,-0.39100967987920676,-0.3311588368733473,-0.26729873625754225,1
0,0,-1,-1,-1,-2,-1,0,0.10339302025012029,-0.13089588950683317,0.4721703885273796,-0.9427626277309096,-0.5122074003625775,-0.492062027289488,-0.4764979052621887,0
1,2,-1,-1,2,0,0,-2,0.10339302025012029,0.2838149451840189,-0.17521630145551984,-0.8834330369998001,3.481909603283623,-0.492062027289488,-0.4555779883617241,0
0,0,0,0,0,0,-1,-1,-0.9155397460029336,-0.03176508943256786,2.7983223974389104,-0.2545075703596948,-0.32123881366918233,-0.3953653984336342,-0.26729873625754225,0
6,2,1,2,2,2,2,2,-0.9155397460029336,-0.533672795924282,-0.7349316115925429,1.1184096387585423,-0.3318422887770888,-0.35668674689129265,-0.2986786116082392,1
0,-2,-2,-2,-2,-2,-2,-2,-0.1317453104236614,-0.7116166783716409,1.5711372086070223,-1.0591551723384502,-0.5333083158273113,-0.492062027289488,-0.4643643534599192,0
0,0,0,0,0,0,-1,0,-1.1506780766767153,-0.07941887624512785,-0.1609064223864167,1.4048312216129075,-0.37425618920871456,-0.39227110631024686,-0.41990953004643183,0
0,-1,-2,-2,-2,-1,-1,-1,2.6115352141037915,-0.1587508250648912,2.2305024787652137,-1.0581339135532506,-0.5186755201784004,-0.2697564775498801,-0.34564382504978236,0
3,2,1,2,2,0,0,0,-1.072298633118788,-0.6764703037998558,-0.7618261404313564,0.8098788040808811,-0.4272735647482468,-0.48384281383674044,-0.2972142174252067,1
0,-2,-2,-2,-2,-2,-2,-2,0.10339302025012029,-0.7557476350989171,-0.7858225133871714,-1.0623070485634294,-0.5333083158273113,-0.492062027289488,-0.4764979052621887,0
2,2,0,0,2,0,0,2,-0.2101247539815886,0.29017788634581054,-0.38396789018718236,-0.6183250489399053,2.1175604611493006,-0.492062027289488,-0.16269915175521898,0
0,0,-1,0,-1,-1,-1,-1,-0.2101247539815886,0.6052936720364297,1.4000124339871922,-0.8453991704566034,0.5270391949633333,0.7650908444654675,0.13446826781588136,0
0,0,0,0,0,0,0,0,-0.36688364109744304,0.040357346654521634,-0.725878629880893,1.6744899771646877,-0.0031345604319889743,-0.008578883010218932,-0.04220043040854261,0
0,0,0,0,0,0,0,0,1.5142230042928102,0.26833087806498074,-0.7419528015193148,0.5296382591394627,0.4316079189921753,0.21382336335824484,0.1301796848512861,0
0,0,-1,-1,0,0,0,0,-1.1506780766767153,0.10551604885209648,0.5028177635671287,1.2958195590850554,1.837522683549491,-0.3658729266325988,-0.3449116279582661,0
0,-1,-1,-1,-1,-1,-1,-1,-0.5236425282132975,-0.6185757318556568,1.816659077438474,-1.0498251734428266,-0.3771191274878493,-0.454350342035705,-0.43570406730628264,0
0,-1,-1,-1,-1,-1,-1,-1,0.33853135092390196,-0.5649140177658685,1.7980952488300836,-1.0423562218310454,-0.36513720061591504,-0.45889508359193015,-0.08288966877994636,1
0,0,0,0,0,0,0,0,-0.6804014153291519,-0.3778490093612632,-0.7352362955363146,1.2698368568075178,-0.193997112374305,-0.20197214072192657,-0.2633239520464539,1
0,-1,-1,-1,-1,-1,-2,-2,1.2790846736190287,-0.45895602760384396,0.8393302163812568,-1.0361589955023438,-0.0725873223887762,-0.21608984853488122,-0.2984694124392346,0
0,0,0,0,0,-1,-1,-1,0.41691079448182916,1.5371111768799666,0.43229291104764384,-0.1535606455351085,-0.0031345604319889743,-0.0037440515674262423,0.3919924448606012,0
1,1,1,-2,-1,0,-1,-1,0.33853135092390196,-0.4314014884096473,3.1146620354186814,-1.0588789231319464,-0.5333083158273113,-0.46788787007552457,-0.4764979052621887,1
0,0,0,0,0,0,0,0,-0.9939191895608608,-0.5262448131087998,-0.7308593979974987,1.5112547523154416,-0.3530492389929017,-0.3466302974902839,-0.3509784038594008,0
1,2,0,0,0,2,0,0,-1.072298633118788,-0.5238143334375575,-0.6577978844374546,0.5832522245121944,-0.21138681155127156,-0.26878951126132156,-0.4764979052621887,0
4,2,2,2,2,2,0,0,2.3763968834300098,0.7650772288503487,-0.7411628660427017,0.7405783937634473,0.8451434482005267,0.5716975867537598,-0.4764979052621887,0
1,2,-1,-1,-1,-1,-1,2,-1.072298633118788,-0.6877488218248342,1.0090929672084066,-1.0084770736962525,-0.49195476290647616,-0.454350342035705,-0.4513940049816311,0
1,1,1,-2,-2,-2,-2,-2,0.5736696815976836,-0.7557476350989171,-0.7858225133871714,-1.0642948615206922,-0.5333083158273113,-0.492062027289488,-0.4764979052621887,1
1,2,2,0,0,0,0,0,-0.6804014153291519,-0.22322680825369018,-0.7271988078101955,1.7433458300724225,-0.20460058748221144,-0.15362382629399965,-0.1208593179542897,0
0,0,0,0,0,0,0,0,-0.4452630846553703,-0.019667308597058394,-0.6983237100776587,0.9040606596059417,-0.10916931151105344,-0.008578883010218932,-0.16269915175521898,0
0,-1,-1,-1,-1,-1,-2,-2,1.1223257865031742,-0.6282703417802751,-0.027506589918124286,-1.0549195661380382,-0.0516984764262005,-0.4798782520536504,-0.4764979052621887,0
3,2,2,2,2,0,0,0,1.5142230042928102,0.12086357216937947,-0.7180411276385167,-0.15577820146478896,0.7391086971214622,-0.492062027289488,0.14063964330151843,1
0,0,0,0,0,0,0,0,1.2790846736190287,1.2438817240850855,-0.7300776290411207,1.6326989928205542,0.7802501805401393,0.7048488446882706,0.7908306605679597,0
0,0,0,0,0,0,0,0,1.043946342945247,1.280994329402145,-0.708935115564091,1.2118543408697875,0.7411233573919644,0.37878781218633145,1.3016950312773063,0
0,0,0,0,0,0,0,0,1.2007052300611014,0.38756092575760953,-0.6470341627217863,-0.41238961435749333,0.531492654508654,1.328928887323951,-0.25506058487077043,0
3,3,1,3,2,0,0,0,-0.9155397460029336,0.1814070938676291,-0.5207228880996578,1.2635263456192425,-0.5333083158273113,-0.48974130819694756,-0.31959852850870385,1
0,0,0,0,0,0,0,0,0.025013576692193062,0.5700653711835916,-0.6969845854122931,1.1024736466068161,0.15909860871897966,-0.02211641105003847,1.8769927460400841,0
0,-1,-1,-1,-1,-1,-1,-2,1.435843560734883,-0.6159540908619573,-0.35641017536334935,-1.052866868034423,-0.24849897442894414,-0.3118195111021765,-0.4169807416803668,0
0,0,0,0,0,0,0,0,-1.1506780766767153,-0.5491841718036711,-0.6830416148970888,1.5229073112218512,-0.36269840134109654,-0.20197214072192657,-0.40714838073714843,0
1,2,2,0,0,0,0,0,-0.9155397460029336,-0.5079479436736049,-0.7241164846285395,0.8678688741620362,-0.27871887848647753,-0.2741078258483935,-0.2668803379195329,1
2,2,1,2,0,0,0,0,-1.1506780766767153,-0.6155717682170427,0.4198809724634262,0.46024635849683865,-0.5333083158273113,-0.3631654210246349,-0.4241981130110271,0
0,0,0,0,0,0,0,0,-0.9155397460029336,-0.5719050604157341,-0.6550358267696409,0.2040570250591523,-0.31169568607206655,-0.29847537632006865,-0.3716891215908608,0
3,2,1,2,0,0,2,0,-1.1506780766767153,-0.39527199846522504,-0.5045418084132197,1.1936062168680204,-0.5333083158273113,-0.37602607266246346,-0.3718983207598655,1
0,0,0,0,-2,-1,-1,0,-0.9155397460029336,0.662614760013257,1.5902986414095095,0.8206098137977093,-0.5333083158273113,-0.492062027289488,-0.20202859552809252,0
3,2,2,0,0,0,2,2,0.1817724638080475,0.19697308726772036,-0.7255007995620743,1.01489388176784,-0.0031345604319889743,-0.008578883010218932,0.5694979397610437,1
0,0,0,0,0,0,0,0,-0.8371603024450064,-0.5936701424155109,-0.7350964937167452,0.33348750236035707,-0.3736199807022402,-0.3665498030345898,-0.3718983207598655,0
0,-1,-1,-1,-1,-1,-1,-1,-0.6804014153291519,0.23536920432127872,1.193006335955391,-0.8147130178759127,-0.11097190227939753,0.17059997025967819,-0.29669121950269506,0
0,0,0,0,0,0,0,0,-0.1317453104236614,-0.4109745356670715,-0.7330974949099145,0.20720572095253567,-0.056151935971521204,-0.32332640993602313,-0.3126949559315505,0
0,-1,-2,-2,-2,-2,-1,-1,0.33853135092390196,-0.20987282444203295,2.0274584397207622,-1.0231073770458763,-0.5333083158273113,0.22562035207865902,-0.3830904763016141,0
0,0,0,0,0,0,0,0,0.5736696815976836,0.6369172165229309,-0.7310171329071135,1.5461547849431658,0.5393392260885048,0.3927121267415744,0.3611355674324158,1
0,0,0,0,0,0,0,0,-0.2101247539815886,-0.38443042060586324,-0.6150087920254281,-0.6695015774971083,-0.2152040625901179,-0.2986687695777804,-0.24658801852608223,1
3,2,1,2,2,-2,-2,-1,-0.8371603024450064,-0.6933471176967969,0.3926573476099254,-0.7109730352841978,-0.5333083158273113,-0.492062027289488,-0.4764979052621887,0
0,0,0,0,0,0,0,0,-0.9155397460029336,-0.4061955026056399,-0.6981779334633056,1.2375352936441917,-0.34244576388499526,-0.2986687695777804,-0.16269915175521898,0
0,0,0,0,0,0,0,0,-0.9155397460029336,-0.5386429903081708,-0.718883275393374,0.5504517206913998,-0.34244576388499526,-0.32284292679174387,-0.3823582792100978,0
2,2,-1,-1,2,2,-1,-1,0.10339302025012029,-0.5968652673765822,1.7829557296565801,-1.0255086550985768,-0.23418428303327044,-0.492062027289488,-0.4764979052621887,0
4,2,-1,-1,2,2,2,2,-1.072298633118788,-0.7394989226900498,0.8582813266509565,-1.0545466267809824,-0.4956659791942434,-0.48045843182678555,-0.4764979052621887,0
0,0,0,0,0,0,0,-2,-1.1506780766767153,-0.5941343913414784,-0.7165353600648112,0.8413578097457449,-0.36354667934972906,-0.2790393539200421,-0.2553743836242774,0
0,0,0,-1,-1,-1,-1,-1,0.6520491251556109,-0.4354978024623029,1.161930019647958,-0.9432761725804927,-0.3603656368173571,-0.34353600536689655,-0.37085232491484227,0
0,0,0,0,0,0,0,0,-0.5236425282132975,-0.5301772745993492,-0.7263677331419187,-0.12685181241932622,-0.34371818089794404,-0.318104791977807,-0.36143836230963317,0
1,2,0,0,0,0,2,0,1.2790846736190287,-0.3398352149526193,-0.6973437088930958,-0.6941930025119928,-0.26779729912533384,-0.10459863546408177,0.05235759398155761,0
0,0,0,0,0,0,0,0,-0.9155397460029336,-0.5638489761121781,-0.697718050731238,0.06037154352747495,-0.36778806939289166,-0.36945070190026535,-0.41509794915932496,0
3,2,1,2,2,0,0,0,-0.9155397460029336,-0.48096688844678,-0.7161918136868864,1.2338904398062804,-0.35198889148211104,-0.4789112857650919,-0.3503508063523869,0
0,0,0,0,0,0,0,0,-1.072298633118788,-0.5357482617109607,-0.7197440348403817,1.0850875323115805,-0.0024983519255145875,-0.37177142099280586,-0.3874836588507116,0
0,0,0,0,0,0,0,0,-0.2101247539815886,-0.07190896714859266,-0.7295806222143524,1.087446782881468,0.03567415846294862,-0.0001662762997596508,-0.09941640313131342,1
0,0,0,0,0,0,-1,0,-0.053365866865734156,1.9668385527126386,0.4922683172781476,-0.058289559331803326,0.21338840127146066,-0.2986687695777804,-0.3718983207598655,0
0,0,-1,0,-1,-1,-1,-1,1.8277407785245192,-0.3508952628947894,0.6334645915908352,-1.0237076965580565,-0.2017376492030767,-0.3500146795002388,0.04315283054535316,0
0,0,0,0,0,0,0,0,-0.9155397460029336,-0.5689010967771201,-0.7298004207818856,0.5916519271628643,-0.3673639303885754,-0.35736362329328364,-0.37399031244991193,0
0,0,0,-1,-1,-1,-1,-1,-0.2101247539815886,-0.0047294166850409556,1.4318992796070404,-0.9719637893900882,-0.4025674677468248,-0.3881131512694452,-0.33476546826154074,0
0,0,-1,-1,-1,-1,0,-1,-0.053365866865734156,1.1192991593636532,1.4920746295757836,-0.8191766518558169,-0.27320507143036615,0.4633006658063477,5.0225114511939495,0
0,0,0,0,-2,-2,-2,-2,-0.5236425282132975,-0.7557476350989171,-0.7858225133871714,-0.7676972658065786,-0.5333083158273113,-0.492062027289488,-0.4764979052621887,0
1,2,2,0,0,0,0,0,0.41691079448182916,0.39176647485166916,-0.7337949891252844,1.384922010996166,0.5270391949633333,0.38014156499031343,0.15109960175175075,1
0,0,0,0,0,0,0,0,2.6115352141037915,3.626489138432034,-0.10998065694562142,-0.5746144732105317,3.709142074846058,1.4509600329400387,0.046500017249427504,0
0,0,0,0,0,0,0,0,-0.9155397460029336,-0.3048253841825896,-0.6593339312510292,0.8650064235039908,-0.36344064459865,-0.35668674689129265,-0.16269915175521898,0
1,2,-1,-1,-1,-1,2,-1,-0.053365866865734156,0.44971566431657034,0.7250712480754995,-0.8756206007769073,-0.038762236794554636,0.08512015035110342,1.5047228247963158,0
0,-2,-2,-2,-2,-2,-2,-2,0.4952902380397564,0.6629970826581714,1.837576133702018,-0.9528355962061009,4.907864935794882,-0.492062027289488,-0.4764979052621887,0
0,-1,-1,-1,-1,-1,-1,-1,-0.6804014153291519,0.03503213838606937,2.8189099113804366,-0.8552524753235189,-0.5059513500489127,0.08763426270135562,-0.45683318337575196,0
0,-1,-1,-1,-2,-1,-1,-1,-0.1317453104236614,-0.7212293620152058,1.0997452642081833,-1.0417005843235092,-0.5333083158273113,-0.492062027289488,-0.4434444365594546,0
1,2,0,0,0,0,0,2,-1.2290575202346425,-0.6483695893986384,-0.6698252832263261,1.4229839282869263,-0.4130649081036522,-0.3665498030345898,-0.42649930387007823,0
0,0,0,0,0,0,0,0,-0.28850419753951584,-0.48304235423345887,-0.7539572824452303,0.24869290644357667,-0.09856583640314699,-0.19278596098062045,-0.30600058252340184,1
0,0,0,0,0,0,0,0,-0.9939191895608608,-0.5045070398693742,-0.7232461939150772,1.4161975367176087,-0.3636527141008081,-0.3373474211201219,-0.31959852850870385,0
3,3,3,2,2,0,0,-1,-0.9155397460029336,-0.5746632452111888,-0.5726996303130718,-0.3609239443236232,-0.3530492389929017,-0.492062027289488,-0.431938482264199,1
0,0,0,0,0,0,0,0,-0.5236425282132975,-0.49123498233877005,-0.6948952979463121,-0.2045625770419289,-0.3175275973814151,-0.298281983062357,-0.4120645612087576,0
1,2,-1,2,-1,0,0,0,-0.36688364109744304,-0.70659186646705,0.8961218451877987,-1.0467464487344622,-0.5333083158273113,-0.3615215783340854,-0.4764979052621887,0
1,1,1,-2,-2,-2,-2,-2,0.730428568713538,-0.7557476350989171,-0.7858225133871714,-1.0642948615206922,-0.5333083158273113,-0.492062027289488,-0.4764979052621887,1
0,0,0,0,0,0,0,0,0.2601519073659747,-0.4410960983342656,-0.5768720838860446,-0.8713871555194425,-0.32123881366918233,-0.3642290839420493,-0.26729873625754225,0
0,-2,-2,-2,-2,-2,-2,-2,1.5142230042928102,-0.7557476350989171,-0.7858225133871714,-1.0642948615206922,-0.5333083158273113,-0.492062027289488,-0.4764979052621887,1
0,0,0,0,0,0,0,0,-0.7587808588870791,0.015642918536832803,-0.6124628204977433,0.7469071617435094,-0.0579545267398653,0.7162590468932613,-0.13466646310859637,0
1,2,2,-1,-1,-1,-1,-1,2.2980174398720825,0.006904115224500923,2.7496170696041187,-1.0352150593412583,-0.24404551488362342,-0.492062027289488,-0.19889060799302283,1
0,-1,-1,-1,-1,-1,-1,-1,-0.9155397460029336,-0.7039702254733504,0.45708635039108153,-1.0381893115193197,-0.4998013344863269,-0.4615058925710382,-0.4434444365594546,0
0,0,0,0,0,0,0,0,-0.9155397460029336,-0.564477077600252,-0.738127594627336,0.9565094295395036,-0.3204965704116289,-0.2794261404354655,-0.40421959237108335,0
0,0,0,0,0,0,0,0,0.6520491251556109,-0.021141981656014407,-0.7227642047384514,0.0883395949414372,-0.10916931151105344,-0.056927197438145845,0.046500017249427504,0
0,0,0,0,-1,0,0,-2,-1.072298633118788,-0.669342717348235,-0.03382269869427409,-0.9617555179617215,-0.4272735647482468,-0.4278554657292011,-0.31959852850870385,0
0,0,0,0,0,0,-1,-1,0.8088080122714653,3.1825579301655726,-0.1796424018739041,-0.20451009872572484,0.5337193842813144,0.007085970864429385,0.5851878774363922,0
